0.099 3.02868841117743e-13 9.84989867447439e-13 6.56363852158393e-13 16.1440396172881 16.144039617333 16.1440396173573
0.102 3.27737836869346e-13 1.04982689208555e-12 6.98996416303999e-13 16.1440396172837 16.1440396173308 16.1440396173566
0.105 3.5349501104065e-13 1.11732845198276e-12 7.41628980449605e-13 16.1440396172793 16.1440396173286 16.144039617356
0.108 3.81028542051354e-13 1.18571819029967e-12 7.84261544595211e-13 16.1440396172747 16.1440396173262 16.1440396173553
0.111 4.10338429901458e-13 1.25766064229538e-12 8.29558643999917e-13 16.1440396172701 16.1440396173239 16.1440396173546
0.114 4.40536496171262e-13 1.33226762955019e-12 8.75743921824323e-13 16.1440396172655 16.1440396173214 16.1440396173538
0.117 4.73399097700167e-13 1.4086509736444e-12 9.2281737806843e-13 16.1440396172608 16.1440396173189 16.1440396173531
0.12 5.06261699229071e-13 1.48947520983711e-12 9.72555369571637e-13 16.1440396172561 16.1440396173163 16.1440396173523
0.123 5.41788836017076e-13 1.57207580286922e-12 1.02229336107484e-12 16.1440396172514 16.1440396173136 16.1440396173515
0.126 5.78204151224782e-13 1.65734093116043e-12 1.07469588783715e-12 16.1440396172466 16.1440396173109 16.1440396173507
0.129 6.16395823271887e-13 1.74704695155015e-12 1.12709841459946e-12 16.1440396172418 16.144039617308 16.1440396173499
0.132 6.57252030578093e-13 1.83852932877926e-12 1.18216547662087e-12 16.1440396172371 16.1440396173052 16.1440396173491
0.135 6.98996416303999e-13 1.93356441968717e-12 1.23723253864227e-12 16.1440396172323 16.1440396173022 16.1440396173482
0.138 7.43405337289005e-13 2.03126404585419e-12 1.29496413592278e-12 16.1440396172275 16.1440396172991 16.1440396173473
0.141 7.90478793533111e-13 2.1316282072803e-12 1.35180755478359e-12 16.1440396172228 16.144039617296 16.1440396173464
0.144 8.40216785036318e-13 2.23554508238522e-12 1.4113155089035e-12 16.1440396172181 16.1440396172928 16.1440396173455
0.147 8.91731133378926e-13 2.34212649274923e-12 1.47259981986281e-12 16.1440396172134 16.1440396172896 16.1440396173446
0.15 9.46798195400333e-13 2.45314879521175e-12 1.53388413082212e-12 16.1440396172088 16.1440396172862 16.1440396173436
0.153 1.00541797110054e-12 2.56861198977276e-12 1.59783297704053e-12 16.1440396172043 16.1440396172828 16.1440396173426
0.156 1.06759046047955e-12 2.68585154117318e-12 1.66089364483923e-12 16.1440396171998 16.1440396172793 16.1440396173416
0.159 1.13242748511766e-12 2.8084201630918e-12 1.72750702631674e-12 16.1440396171955 16.1440396172757 16.1440396173406
0.162 1.20081722343457e-12 2.93542967710891e-12 1.79412040779425e-12 16.1440396171912 16.144039617272 16.1440396173396
0.165 1.27098331859088e-12 3.06421554796543e-12 1.86073378927176e-12 16.1440396171871 16.1440396172683 16.1440396173385
0.168 1.34470212742599e-12 3.19655413250075e-12 1.93178806284777e-12 16.1440396171831 16.1440396172644 16.1440396173375
0.171 1.424638185199e-12 3.33244543071487e-12 2.00284233642378e-12 16.1440396171792 16.1440396172605 16.1440396173364
0.174 1.50812695665081e-12 3.47366579944719e-12 2.07389660999979e-12 16.1440396171755 16.1440396172565 16.1440396173353
0.177 1.59516844178142e-12 3.61843888185831e-12 2.1467272404152e-12 16.144039617172 16.1440396172524 16.1440396173341
0.18 1.68753899743024e-12 3.76765285636793e-12 2.22133422767001e-12 16.1440396171687 16.1440396172483 16.144039617333
0.183 1.78523862359725e-12 3.92219590139575e-12 2.29949392860362e-12 16.1440396171656 16.144039617244 16.1440396173318
0.186 1.88915549870217e-12 4.08206801694178e-12 2.37587727269783e-12 16.1440396171628 16.1440396172397 16.1440396173307
0.189 1.99928962274498e-12 4.2454928461666e-12 2.45403697363145e-12 16.1440396171602 16.1440396172353 16.1440396173295
0.192 2.114752817306e-12 4.41335856748992e-12 2.53397303140446e-12 16.1440396171579 16.1440396172308 16.1440396173283
0.195 2.23732143922462e-12 4.58655335933145e-12 2.61568544601687e-12 16.1440396171558 16.1440396172261 16.1440396173271
0.198 2.36699548850083e-12 4.76330086485177e-12 2.69917421746868e-12 16.1440396171541 16.1440396172215 16.1440396173258
0.201 2.50466314355435e-12 4.9453774408903e-12 2.78266298892049e-12 16.1440396171528 16.1440396172167 16.1440396173246
0.204 2.65121258280487e-12 5.13455944428642e-12 2.867039938792e-12 16.1440396171518 16.1440396172118 16.1440396173233
0.207 2.8057556278327e-12 5.32995869662045e-12 2.95408142392262e-12 16.1440396171512 16.1440396172069 16.144039617322
0.21 2.97095681389692e-12 5.52891066263328e-12 3.04289926589263e-12 16.144039617151 16.1440396172018 16.1440396173208
0.213 3.14503978415814e-12 5.73496805600371e-12 3.13082892944294e-12 16.1440396171513 16.1440396171967 16.1440396173195
0.216 3.33066907387547e-12 5.94546634147264e-12 3.22142312825235e-12 16.1440396171521 16.1440396171915 16.1440396173182
0.219 3.5278446830489e-12 6.16129369745977e-12 3.31201732706177e-12 16.1440396171534 16.1440396171862 16.1440396173168
0.222 3.73745479009813e-12 6.3815619455454e-12 3.40438788271058e-12 16.1440396171553 16.1440396171808 16.1440396173155
0.225 3.95861121660346e-12 6.60982379940833e-12 3.49587025993969e-12 16.1440396171577 16.1440396171753 16.1440396173142
0.228 4.19575485466339e-12 6.84341472378946e-12 3.58912899400821e-12 16.1440396171608 16.1440396171697 16.1440396173129
0.231 4.44888570427793e-12 7.0832228971085e-12 3.68327590649642e-12 16.1440396171646 16.1440396171641 16.1440396173115
0.234 4.71711558702737e-12 7.32924831936543e-12 3.77919917582403e-12 16.144039617169 16.1440396171583 16.1440396173102
0.237 5.00310903817081e-12 7.58149099056027e-12 3.87689880199105e-12 16.1440396171742 16.1440396171526 16.1440396173088
0.24 5.30775423612795e-12 7.83995091069301e-12 3.97459842815806e-12 16.1440396171803 16.1440396171467 16.1440396173075
0.243 5.63193935931849e-12 8.10551625818334e-12 4.07229805432507e-12 16.1440396171872 16.1440396171408 16.1440396173062
0.246 5.97566440774244e-12 8.37818703303128e-12 4.16822132365269e-12 16.144039617195 16.1440396171348 16.1440396173049
0.249 6.34337027349829e-12 8.65796323523682e-12 4.2685854850788e-12 16.1440396172038 16.1440396171287 16.1440396173036
0.252 6.73416877816635e-12 8.94395668638026e-12 4.36806146808522e-12 16.1440396172136 16.1440396171226 16.1440396173023
0.255 7.15161263542541e-12 9.2388319217207e-12 4.46931380793103e-12 16.1440396172246 16.1440396171165 16.144039617301
0.258 7.59659002369517e-12 9.53992440599905e-12 4.56967796935714e-12 16.1440396172367 16.1440396171103 16.1440396172998
0.261 8.07176547823474e-12 9.84545778237589e-12 4.67004213078326e-12 16.1440396172501 16.1440396171042 16.1440396172985
0.264 8.57891535588351e-12 1.01580965861103e-11 4.77040629220937e-12 16.1440396172648 16.144039617098 16.1440396172973
0.267 9.11892783506119e-12 1.04796171740418e-11 4.86988227521579e-12 16.1440396172809 16.1440396170918 16.1440396172962
0.27 9.69624380786627e-12 1.08082431893308e-11 4.9693582582222e-12 16.1440396172986 16.1440396170857 16.1440396172951
0.273 1.03117514527185e-11 1.11448628103972e-11 5.06794606280891e-12 16.1440396173179 16.1440396170796 16.144039617294
0.276 1.09690034832965e-11 1.14868115019817e-11 5.16475751055623e-12 16.1440396173389 16.1440396170735 16.144039617293
0.279 1.16706644348596e-11 1.18349774425042e-11 5.26068077988384e-12 16.1440396173618 16.1440396170676 16.1440396172921
0.282 1.24193988426669e-11 1.21911369888039e-11 5.35482769237206e-12 16.1440396173866 16.1440396170618 16.1440396172913
0.285 1.3218759420397e-11 1.25544019624613e-11 5.44719824802087e-12 16.1440396174136 16.1440396170561 16.1440396172905
0.288 1.40740752385682e-11 1.29247723634762e-11 5.53601608999088e-12 16.1440396174428 16.1440396170507 16.1440396172898
0.291 1.49871226540199e-11 1.33004718350094e-11 5.62305757512149e-12 16.1440396174745 16.1440396170454 16.1440396172893
0.294 1.59632307372704e-11 1.36823885554804e-11 5.7056581681536e-12 16.1440396175087 16.1440396170404 16.1440396172889
0.297 1.70059522019983e-11 1.40705225248894e-11 5.78648240434632e-12 16.1440396175458 16.1440396170358 16.1440396172886
0.3 1.8120616118722e-11 1.44630973863968e-11 5.86020121318143e-12 16.1440396175858 16.1440396170316 16.1440396172884
0.303 1.93125515579595e-11 1.48601131400028e-11 5.93036730833774e-12 16.144039617629 16.1440396170278 16.1440396172885
0.306 2.05870875902292e-11 1.52615697857073e-11 5.99431615455615e-12 16.1440396176757 16.1440396170245 16.1440396172887
0.309 2.19513296428886e-11 1.56639146098314e-11 6.05382410867605e-12 16.1440396177262 16.1440396170218 16.1440396172892
0.312 2.34123831432953e-11 1.60698121476344e-11 6.10445027859896e-12 16.1440396177807 16.1440396170199 16.1440396172899
0.315 2.49746889835478e-11 1.6476597863857e-11 6.14530648590517e-12 16.1440396178395 16.1440396170188 16.1440396172908
0.318 2.66489053046826e-11 1.68842717584994e-11 6.17816908743407e-12 16.144039617903 16.1440396170186 16.1440396172921
0.321 2.84430257124768e-11 1.72901692963023e-11 6.19948536950687e-12 16.1440396179717 16.1440396170196 16.1440396172937
0.324 3.03659319911276e-11 1.76934022988462e-11 6.20925533212358e-12 16.1440396180458 16.1440396170217 16.1440396172957
0.327 3.24273941032516e-11 1.80904180524522e-11 6.20303808318567e-12 16.144039618126 16.1440396170253 16.1440396172981
0.33 3.46389583683049e-11 1.84803283787005e-11 6.18260997953257e-12 16.1440396182128 16.1440396170305 16.144039617301
0.333 3.70130592841633e-11 1.88604687423322e-11 6.14441830748547e-12 16.1440396183067 16.1440396170376 16.1440396173044
0.336 3.95621313487027e-11 1.92272864296683e-11 6.08402217494586e-12 16.1440396184084 16.1440396170468 16.1440396173084
0.339 4.23021617734776e-11 1.95790050838696e-11 6.00053340349405e-12 16.1440396185186 16.1440396170584 16.144039617313
0.342 4.52500259484623e-11 1.9909407455998e-11 5.89039927945123e-12 16.1440396186382 16.1440396170728 16.1440396173184
0.345 4.84217110852114e-11 2.02140526539552e-11 5.75006708913861e-12 16.1440396187681 16.1440396170903 16.1440396173246
0.348 5.18358689305387e-11 2.04867234288031e-11 5.57776047571679e-12 16.1440396189093 16.1440396171114 16.1440396173316
0.351 5.55182566586154e-11 2.07220907100236e-11 5.36726219024786e-12 16.144039619063 16.1440396171365 16.1440396173397
0.354 5.94893023730947e-11 2.09139372486788e-11 5.11501951905302e-12 16.1440396192305 16.1440396171662 16.1440396173489
0.357 6.37783159618266e-11 2.10516049037324e-11 4.81392703477468e-12 16.1440396194133 16.1440396172012 16.1440396173593
0.36 6.8415495491081e-11 2.11271000694069e-11 4.46043202373403e-12 16.1440396196131 16.1440396172422 16.1440396173712
0.363 7.34354799192261e-11 2.1129764604666e-11 4.04831723699317e-12 16.1440396198319 16.14403961729 16.1440396173846
0.366 7.88720200262105e-11 2.10444994763748e-11 3.5695890687748e-12 16.1440396200716 16.1440396173456 16.1440396173998
0.369 8.47695247330194e-11 2.08597583650771e-11 3.01447755646223e-12 16.144039620335 16.14403961741 16.1440396174169
0.372 9.11759556743164e-11 2.05560013455397e-11 2.37232455901903e-12 16.1440396206247 16.1440396174845 16.1440396174362
0.375 9.81437153768638e-11 2.01145766709487e-11 1.63336011382853e-12 16.1440396209441 16.1440396175704 16.1440396174581
0.378 1.05734976330041e-10 1.95123917023921e-11 7.86926079854311e-13 16.1440396212968 16.1440396176694 16.1440396174827
0.381 1.14018128272164e-10 1.87228010872786e-11 1.83852932877926e-13 16.1440396216871 16.1440396177833 16.1440396175104
0.384 1.23069554547328e-10 1.77156067593387e-11 1.29229960066368e-12 16.14403962212 16.1440396179143 16.1440396175417
0.387 1.32978961175922e-10 1.64552815817842e-11 2.55884202715606e-12 16.1440396226012 16.1440396180647 16.1440396175769
0.39 1.43847600497793e-10 1.49018575257287e-11 4.00035560232936e-12 16.144039623137 16.1440396182373 16.1440396176167
0.393 1.557909357075e-10 1.30055965996689e-11 5.6417093219352e-12 16.1440396237352 16.1440396184353 16.1440396176614
0.396 1.6894308174642e-10 1.07123199200032e-11 7.51132489540396e-12 16.1440396244046 16.1440396186623 16.1440396177119
0.399 1.8345680530274e-10 7.95896681893282e-12 9.63762403216606e-12 16.1440396251552 16.1440396189224 16.1440396177688
0.402 1.9950796570356e-10 4.67093030920296e-12 1.20570220474292e-11 16.1440396259989 16.1440396192205 16.1440396178331
0.405 2.17299955806993e-10 7.62945262522408e-13 1.48050460779814e-11 16.1440396269495 16.1440396195618 16.1440396179056
0.408 2.37069919251098e-10 3.86712883937435e-12 1.7927881401647e-11 16.144039628023 16.1440396199527 16.1440396179876
0.411 2.59088750453884e-10 9.33475519104832e-12 2.14752660099293e-11 16.1440396292379 16.1440396204003 16.1440396180801
0.414 2.83676193646443e-10 1.57704960201954e-11 2.55040433216891e-11 16.1440396306162 16.1440396209127 16.1440396181849
0.417 3.11201731051369e-10 2.33324470855223e-11 3.0077274004725e-11 16.144039632183 16.144039621499 16.1440396183034
0.42 3.42097905559058e-10 3.22017967846477e-11 3.52704532247117e-11 16.1440396339678 16.1440396221697 16.1440396184375
0.423 3.76869202511898e-10 4.25846025109422e-11 4.1163517039422e-11 16.1440396360051 16.1440396229365 16.1440396185896
0.426 4.1610803691583e-10 5.47233369729838e-11 4.7851500539764e-11 16.1440396383347 16.1440396238127 16.1440396187619
0.429 4.60503635224541e-10 6.88968881945584e-11 5.54392087792621e-11 16.1440396410032 16.144039624813 16.1440396189574
0.432 5.10867792513636e-10 8.54241122283383e-11 6.40438813093169e-11 16.1440396440643 16.1440396259538 16.1440396191792
0.435 5.68149083335356e-10 1.04669162226401e-10 7.37960803576243e-11 16.1440396475802 16.1440396272529 16.144039619431
0.438 6.33462171606425e-10 1.27053034759683e-10 8.48414671850151e-11 16.1440396516225 16.1440396287294 16.1440396197169
0.441 7.08108238711702e-10 1.53044688033788e-10 9.73372493717761e-11 16.1440396562729 16.1440396304038 16.1440396200414
0.444 7.93611398819394e-10 1.83179693635793e-10 1.11456621709749e-10 16.1440396616243 16.1440396322969 16.1440396204097
0.447 8.91745344233641e-10 2.18044249322702e-10 1.27382548953392e-10 16.1440396677816 16.1440396344294 16.1440396208277
0.45 1.00457686613709e-09 2.58287613519315e-10 1.4530687764136e-10 16.1440396748611 16.1440396368201 16.1440396213013
0.453 1.13449161176504e-09 3.04609670820355e-10 1.65425007025988e-10 16.1440396829906 16.1440396394848 16.1440396218376
0.456 1.28423849332648e-09 3.57742280243656e-10 1.8792789546751e-10 16.1440396923072 16.1440396424329 16.1440396224436
0.459 1.45695011610769e-09 4.18432399840185e-10 2.12988737757769e-10 16.144039702954 16.1440396456644 16.1440396231268
0.462 1.65616409475433e-09 4.87394125059382e-10 2.40743425194978e-10 16.144039715075 16.1440396491648 16.1440396238947
0.465 1.88583104687723e-09 5.65256286222393e-10 2.71271893836911e-10 16.1440397288063 16.1440396528996 16.1440396247544
0.468 2.15027107230981e-09 6.52473630680106e-10 3.04561709185691e-10 16.1440397442645 16.1440396568063 16.144039625712
0.471 2.45411779786764e-09 7.49213135975424e-10 3.40470762694167e-10 16.1440397615305 16.1440396607858 16.1440396267723
0.474 2.80218692694234e-09 8.55196802262981e-10 3.78674869239148e-10 16.1440397806291 16.1440396646933 16.1440396279374
0.477 3.19928084024923e-09 9.69514246662584e-10 4.18602930096768e-10 16.1440398015035 16.1440396683282 16.1440396292062
0.48 3.64989904966251e-09 1.09038378326431e-09 4.59372095917843e-10 16.1440398239878 16.1440396714262 16.1440396305726
0.483 4.15785450513795e-09 1.21488774595946e-09 4.99700725242747e-10 16.1440398477782 16.1440396736562 16.1440396320248
0.486 4.72579042565258e-09 1.3387015940225e-09 5.37854205617805e-10 16.1440398724094 16.1440396746241 16.1440396335443
0.489 5.35462074680026e-09 1.45584255761833e-09 5.71581004749078e-10 16.1440398972424 16.1440396738895 16.1440396351048
0.492 6.04294481121315e-09 1.55851687111408e-09 5.98091354220287e-10 16.1440399214731 16.1440396710002 16.1440396366726
0.495 6.78652778418609e-09 1.63713842482593e-09 6.14107875662739e-10 16.1440399441714 16.1440396655462 16.1440396382081
0.498 7.57796492223406e-09 1.68061475847026e-09 6.15984596663566e-10 16.1440399643583 16.1440396572372 16.1440396396676
0.501 8.40668246127052e-09 1.67700786590785e-09 5.99952088009559e-10 16.1440399811213 16.1440396459949 16.1440396410082
0.504 9.25940923934832e-09 1.61459645653395e-09 5.62467405984535e-10 16.1440399937571 16.1440396320494 16.144039642192
0.507 1.01211936609502e-08 1.48337875316429e-09 5.00683938753355e-10 16.144040001917 16.1440396160147 16.1440396431917
0.51 1.09769366929413e-08 1.27680888084569e-09 4.12971878915869e-10 16.1440400057147 16.1440395989156 16.1440396439945
0.513 1.18132144066863e-08 9.93567006446483e-10 2.99421820670887e-10 16.1440400057529 16.1440395821378 16.1440396446034
0.516 1.26200285777145e-08 6.38920027995482e-10 1.62214242038772e-10 16.1440400030371 16.1440395672855 16.1440396450353
0.519 1.33920234901552e-08 2.2527757437274e-10 5.73940894810221e-12 16.1440399987736 16.1440395559561 16.1440396453148
0.522 1.41287657129396e-08 2.28364882559617e-10 1.63618452120318e-10 16.1440399940908 16.1440395494719 16.1440396454663
0.525 1.48339065475511e-08 6.98194391191009e-10 3.38021166612634e-10 16.1440399897598 16.1440395486313 16.1440396455053
0.528 1.55133799140117e-08 1.1582992343051e-09 5.09011499616463e-10 16.1440399860013 16.1440395535493 16.1440396454331
0.531 1.61731135150944e-08 1.58383617332447e-09 6.68467059483646e-10 16.1440399824442 16.1440395636322 16.1440396452362
0.534 1.68168723391204e-08 1.95398097702082e-09 8.09472489038399e-10 16.1440399782479 16.1440395776975 16.1440396448902
0.537 1.74448373073399e-08 2.25406097953407e-09 9.26992354405298e-10 16.1440399723443 16.1440395941999 16.1440396443683
0.54 1.80532016974544e-08 2.47653807877724e-09 1.01818703468481e-09 16.1440399637193 16.1440396115019 16.1440396436491
0.543 1.86347787339836e-08 2.62080507296147e-09 1.08239875395988e-09 16.1440399516496 16.1440396281205 16.1440396427245
0.546 1.91803133514634e-08 2.69204211700291e-09 1.12084894143827e-09 16.1440399358394 16.1440396428997 16.1440396416024
0.549 1.96800687135568e-08 2.69953501219611e-09 1.13616203945011e-09 16.1440399164423 16.1440396550909 16.1440396403065
0.552 2.0125287075734e-08 2.65486700679052e-09 1.13183104555326e-09 16.1440398939888 16.1440396643486 16.1440396388729
0.555 2.0509257292467e-08 2.57030471906283e-09 1.11171993832926e-09 16.1440398692607 16.1440396706658 16.1440396373448
0.558 2.08278857216637e-08 2.45756270889075e-09 1.07966280360472e-09 16.1440398431514 16.1440396742816 16.1440396357674
0.561 2.10798023203562e-08 2.32700075875059e-09 1.03918346150422e-09 16.1440398165446 16.1440396755837 16.1440396341834
0.564 2.12661148690785e-08 2.18721674105637e-09 9.93330889764721e-10 16.144039790227 16.1440396750251 16.1440396326295
0.567 2.13899505607795e-08 2.04494726707694e-09 9.44611389108729e-10 16.1440397648377 16.144039673061 16.1440396311354
0.57 2.14559109090739e-08 1.90517585041405e-09 8.94990220823288e-10 16.1440397408507 16.1440396701082 16.1440396297227
0.573 2.14695347056093e-08 1.77135889289914e-09 8.45937486726456e-10 16.14403971858 16.1440396665232 16.1440396284058
0.576 2.14368278683708e-08 1.64569990968033e-09 7.98497046261559e-10 16.1440396982002 16.1440396625942 16.1440396271926
0.579 2.13638869372978e-08 1.52942541964407e-09 7.53362872085717e-10 16.1440396797727 16.1440396585433 16.144039626086
0.582 2.12566219071064e-08 1.42303507866259e-09 7.1095390685727e-10 16.1440396632734 16.1440396545333 16.1440396250847
0.585 2.11205694045091e-08 1.3265129550355e-09 6.71479927216723e-10 16.1440396486181 16.1440396506769 16.1440396241847
0.588 2.09607815548907e-08 1.2394971715679e-09 6.34998387205599e-10 16.1440396356842 16.1440396470469 16.1440396233801
0.591 2.07817727471138e-08 1.16141035677586e-09 6.01459604343546e-10 16.1440396243276 16.1440396436856 16.1440396226638
0.594 2.05875089753782e-08 1.09155590122256e-09 5.70742786365486e-10 16.144039614395 16.1440396406124 16.1440396220284
0.597 2.03814258248336e-08 1.02918679134589e-09 5.42683009641109e-10 16.1440396057337 16.1440396378304 16.1440396214662
0.6 2.01664637211607e-08 9.73552294336599e-10 5.17090925633568e-10 16.1440395981971 16.1440396353319 16.1440396209698
0.603 1.9945113338693e-08 9.23928544782626e-10 4.93767193798789e-10 16.1440395916481 16.1440396331022 16.1440396205321
0.606 1.97194650608523e-08 8.79636974371323e-10 4.72512529103852e-10 16.144039585962 16.1440396311223 16.1440396201466
0.609 1.94912582185403e-08 8.4005363776285e-10 4.5313358620902e-10 16.1440395810262 16.1440396293713 16.1440396198072
0.612 1.92619280525719e-08 8.04613820015732e-10 4.35447844449044e-10 16.1440395767408 16.1440396278277 16.1440396195086
0.615 1.90326492344184e-08 7.72812092098007e-10 4.19285550723458e-10 16.144039573018 16.1440396264703 16.1440396192459
0.618 1.88043748905464e-08 7.44199313285066e-10 4.04490441141547e-10 16.144039569781 16.1440396252792 16.1440396190147
0.621 1.85778710193318e-08 7.18379411512871e-10 3.90920518178461e-10 16.1440395669628 16.1440396242356 16.1440396188113
0.624 1.83537461895256e-08 6.95004720441261e-10 3.78447384541403e-10 16.1440395645058 16.1440396233223 16.1440396186322
0.627 1.81324779635617e-08 6.73770927939188e-10 3.66955466013508e-10 16.1440395623601 16.144039622524 16.1440396184745
0.63 1.79144344913951e-08 6.54413190304126e-10 3.56341733898091e-10 16.1440395604829 16.1440396218265 16.1440396183355
0.633 1.76998936618489e-08 6.36700137057744e-10 3.46514039684109e-10 16.1440395588373 16.1440396212176 16.144039618213
0.636 1.74890588677812e-08 6.20431039877190e-10 3.3738978277853e-10 16.1440395573917 16.1440396206863 16.1440396181048
0.639 1.72820719956945e-08 6.05431038636084e-10 3.28896576640147e-10 16.1440395561191 16.1440396202228 16.1440396180094
0.642 1.70790250830777e-08 5.91548920958473e-10 3.20969362199719e-10 16.1440395549963 16.1440396198186 16.1440396179251
0.645 1.68799695332567e-08 5.78652792349033e-10 3.13550851949174e-10 16.1440395540033 16.1440396194662 16.1440396178507
0.648 1.66849236649114e-08 5.66628299836225e-10 3.06589975629379e-10 16.144039553123 16.1440396191592 16.1440396177849
0.651 1.64938789293245e-08 5.55375745392439e-10 3.0004143614093e-10 16.1440395523409 16.1440396188916 16.1440396177266
0.654 1.63068060166083e-08 5.44808753666359e-10 2.93865154432638e-10 16.1440395516444 16.1440396186586 16.1440396176752
0.657 1.61236587414848e-08 5.34851718470009e-10 2.88025270300807e-10 16.1440395510226 16.1440396184558 16.1440396176296
0.66 1.59443779290669e-08 5.25439025622632e-10 2.82490031366933e-10 16.1440395504663 16.1440396182794 16.1440396175893
0.663 1.57688938573486e-08 5.16512832504645e-10 2.77231348988494e-10 16.1440395499673 16.144039618126 16.1440396175536
0.666 1.55971300319635e-08 5.08023179079942e-10 2.72224132125132e-10 16.1440395495188 16.1440396179928 16.144039617522
0.669 1.5429003630274e-08 4.99925878472141e-10 2.67446065294052e-10 16.1440395491148 16.1440396178772 16.144039617494
0.672 1.52644281659065e-08 4.9218207287538e-10 2.62876720391603e-10 16.14403954875 16.144039617777 16.1440396174693
0.675 1.51033147099966e-08 4.84758011509712e-10 2.58498444871691e-10 16.1440395484201 16.1440396176904 16.1440396174475
0.678 1.49455728903902e-08 4.77623607331168e-10 2.54295251522763e-10 16.144039548121 16.1440396176156 16.1440396174282
0.681 1.47911114467547e-08 4.7075277009867e-10 2.50252707445497e-10 16.1440395478493 16.1440396175511 16.1440396174111
0.684 1.46398398959136e-08 4.64121852061794e-10 2.46358045075112e-10 16.1440395476022 16.1440396174957 16.1440396173961
0.687 1.44916678657125e-08 4.57710092049979e-10 2.42599385025244e-10 16.1440395473769 16.1440396174483 16.1440396173828
0.69 1.43465065383097e-08 4.51499504450226e-10 2.38966513244065e-10 16.1440395471711 16.1440396174078 16.1440396173712
