-9.98 0.00614495477206248 7.81433554474645e-07 0.00216620995743051
-9.94 0.00619258248123199 8.63272260838537e-07 0.00220996612418707
-9.9 0.00624075847826273 9.53300451561405e-07 0.00225460596586233
-9.86 0.00628949109033805 1.05229642159156e-06 0.00230014731790419
-9.82 0.00633878880090072 1.161108142299e-06 0.00234660837507319
-9.78 0.00638866025312581 1.28065907044227e-06 0.00239400769864005
-9.74 0.00643911425348225 1.41195440037791e-06 0.00244236422372489
-9.7 0.00649015977538568 1.55608778957447e-06 0.00249169726678068
-9.66 0.00654180596294511 1.71424858920252e-06 0.00254202653322356
-9.62 0.00659406213480618 1.88772961335067e-06 0.00259337212521293
-9.58 0.00664693778809374 2.0779354822656e-06 0.00264575454958375
-9.54 0.00670044260245677 2.28639157693207e-06 0.0026991947259341
-9.5 0.00675458644421837 2.51475364429622e-06 0.00275371399487067
-9.46 0.00680937937063417 2.76481809449204e-06 0.00280933412641513
-9.42 0.00686483163426207 3.03853303355556e-06 0.00286607732857412
-9.38 0.0069209536874468 3.33801007730374e-06 0.00292396625607606
-9.34 0.00697775618692245 3.66553699431197e-06 0.00298302401927742
-9.3 0.00703524999853665 4.02359122824616e-06 0.00304327419324172
-9.26 0.00709344620209991 4.41485435218705e-06 0.00310474082699418
-9.22 0.00715235609636373 4.84222751002574e-06 0.00316744845295507
-9.18 0.00721199120413155 5.3088479025042e-06 0.00323142209655493
-9.14 0.0072723632775062 5.81810637802135e-06 0.00329668728603475
-9.1 0.00733348430327821 6.37366619091673e-06 0.0033632700624343
-9.06 0.007395366508459 6.97948299257741e-06 0.00343119698977177
-9.02 0.00745802236596339 7.63982612338081e-06 0.00350049516541796
-8.98 0.0075214646004459 8.35930127618254e-06 0.00357119223066834
-8.94 0.00758570619429554 9.14287460477369e-06 0.00364331638151603
-8.9 0.00765076039379379 9.99589835346143e-06 0.00371689637962929
-8.86 0.00771664071544082 1.09241380866582e-05 0.00379196156353657
-8.82 0.00778336095245501 1.19338016000898e-05 0.00386854186002259
-8.78 0.00785093518145112 1.30315695979392e-05 0.0039466677957388
-8.74 0.0079193777693025 1.42246282229222e-05 0.00402637050903139
-8.7 0.00798870338019302 1.55207035289251e-05 0.00410768176199047
-8.66 0.00805892698286463 1.69280979884139e-05 0.00419063395272357
-8.62 0.00813006385806649 1.84557291293331e-05 0.00427526012785695
-8.58 0.00820212960621185 2.01131703986325e-05 0.00436159399526797
-8.54 0.00827514015524936 2.19106943518791e-05 0.004449669937052
-8.5 0.00834911176875517 2.38593182706025e-05 0.004539523022727
-8.46 0.00842406105425294 2.597085231108e-05 0.0046311890226794
-8.42 0.00850000497176875 2.82579502901537e-05 0.00472470442185419
-8.38 0.00857696084262832 3.07341632153847e-05 0.00482010643369282
-8.34 0.00865494635850406 3.34139956683453e-05 0.0049174330143219
-8.3 0.00873397959072001 3.63129651511263e-05 0.00501672287699604
-8.26 0.00881407899982252 3.94476645071465e-05 0.00511801550679777
-8.22 0.00889526344542538 4.28358275280911e-05 0.00522135117559788
-8.18 0.00897755219633775 4.6496397859223e-05 0.00532677095727884
-8.14 0.00906096494098431 5.04496013154074e-05 0.00543431674322455
-8.1 0.00914552179812644 5.47170217199003e-05 0.00554403125807898
-8.06 0.00923124332789445 5.93216803772831e-05 0.00565595807577668
-8.02 0.00931815054314058 6.42881192908105e-05 0.0057701416358475
-7.98 0.00940626492112312 6.96424882328801e-05 0.00588662725999831
-7.94 0.0094956084155323 7.5412635775259e-05 0.00600546116897385
-7.9 0.00958620346886887 8.16282043831211e-05 0.00612669049969909
-7.86 0.00967807302518686 8.83207296737856e-05 0.00625036332270505
-7.82 0.00977124054321224 9.5523743937299e-05 0.00637652865983997
-7.78 0.00986573000984964 0.000103272884011613 0.00650523650226748
-7.74 0.00996156595408968 0.000111606003600051 0.00663653782875333
-7.7 0.0100587734613301 0.000120563290112997 0.00677048462424173
-7.66 0.0101573781881239 0.000130187386109221 0.00690712989872235
-7.62 0.010257406377369 0.000140523515404993 0.0070465277063887
-7.58 0.0103588848739526 0.000151619613911002 0.00718873316508816
-7.54 0.010461841140867 0.000163526465248188 0.0073338024760638
-7.5 0.0105663032758105 0.000176297841183723 0.00748179294398757
-7.46 0.0106723000282906 0.000189990646917661 0.00763276299728439
-7.42 0.0107798608172456 0.000204665071239039 0.00778677220874566
-7.38 0.0108890157492009 0.000220384741557567 0.00794388131643111
-7.34 0.0109997956369797 0.00023721688380331 0.00810415224485646
-7.3 0.0111122320189838 0.000255232487172093 0.00826764812646478
-7.26 0.0112263571790656 0.000274506473678479 0.00843443332337806
-7.22 0.0113422041670096 0.000295117872461393 0.00860457344942562
-7.18 0.0114598068196438 0.000317149998769379 0.00877813539244466
-7.14 0.0115791997826027 0.000340690637533446 0.00895518733684825
-7.1 0.011700418532762 0.000365832231415155 0.00913579878645468
-7.06 0.0118234994013695 0.000392672073196235 0.00932004058757175
-7.02 0.0119484795978931 0.000421312502353451 0.00950798495232853
-6.98 0.0120753972346109 0.000451861105638763 0.00969970548224631
-6.94 0.0122042913519692 0.000484430921459923 0.00989527719203928
-6.9 0.0123352019447313 0.000519140647830706 0.0100947765336347
-6.86 0.0124681699889459 0.000556114853632784 0.0102982814204012
-6.82 0.0126032374697615 0.000595484192903059 0.0105058712515723
-6.78 0.0127404474101148 0.000637385621830918 0.0107176269368512
-6.74 0.0128798439003225 0.000681962618119453 0.0109336309211822
-6.7 0.0130214721286067 0.000729365402333374 0.0111539672096714
-6.66 0.0131653784125847 0.000779751160823846 0.011378721392638
